1,36
2,35
5,34
10,35
17,34
24,35
31,34
38,35
45,34
52,35
59,34
66,33
73,32
80,33
87,34
94,35
99,34
102,31
103,28
102,25
99,22
94,21
87,18
80,17
73,18
68,19
65,18
62,19
61,20
