77,56
76,56
75,56
74,56
73,56
72,56
71,56
70,56
69,56
68,56
67,56
66,56
65,56
64,56
63,56
62,56
61,56
60,56
59,56
58,56
57,56
56,56
55,56
54,56
53,56
52,56
51,56
50,56
49,56
48,56
47,56
46,56
45,56
44,56
43,56
42,56
41,56
40,56
39,56
38,56
37,56
36,56
35,56
34,56
33,56
32,56
31,56
30,56
29,56
28,56
27,56
26,56
25,56
24,56
23,56
22,56
21,56
20,56
19,56
18,56
17,56
16,56
15,56
14,56
13,56
12,55
11,54
10,53
9,52
9,51
9,50
9,49
9,48
9,47
9,46
9,45
9,44
9,43
9,42
9,41
9,40
9,39
9,38
9,37
9,36
9,35
9,34
9,33
9,32
9,31
9,30
9,29
9,28
9,27
9,26
9,25
9,24
9,23
9,22
9,21
9,20
9,19
9,18
9,17
9,16
9,15
9,14
9,13
9,12
9,11
9,10
9,9
9,8
9,7
9,6
10,5
11,4
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,4
54,5
55,6
55,7
55,8
56,9
57,10
57,11
57,12
56,13
55,14
54,15
53,16
52,17
51,18
50,19
49,20
49,21
48,22
48,23
47,24
47,25
47,26
47,27
47,28
47,29
47,30
46,31
46,32
46,33
46,34
46,35
46,36
46,37
46,38
46,39
46,40
46,41
46,42
46,43
46,44
47,45
48,46
49,47
50,48
51,49
52,49
53,49
54,48
54,47
54,46
54,45
54,44
53,43
53,42
53,41
53,40
53,39
53,38
54,37
55,36
56,35
57,35
58,35
59,35
60,35
61,35
62,35
63,35
64,35
65,35
66,35
67,36
68,37
69,38
70,39
71,40
72,41
73,42
74,43
75,44
76,45
77,46
78,47
79,47
80,48
81,48
82,48
83,48
84,48
85,48
86,48
87,47
87,46
87,45
87,44
86,43
85,42
84,41
83,40
82,39
81,38
80,37
79,36
78,35
77,34
76,33
75,32
75,31
75,30
75,29
75,28
75,27
75,26
75,25
75,24
75,23
74,22
73,21
73,20
73,19
74,18
75,17
76,17
77,16
78,16
79,16
80,16
81,16
82,16
83,16
84,16
85,16
86,16
87,16
88,16
89,17
90,18
91,19
92,20
93,21
94,22
95,23
95,24
95,25
95,26
95,27
95,28
95,29
94,30
94,31
93,32
93,33
93,34
94,35
94,36
95,37
96,38
97,39
98,40
98,41
98,42
98,43
98,44
98,45
99,46
99,47
99,48
99,49
99,50
99,51
98,52
97,53
96,54
95,55
94,55
93,55
92,55
91,55
90,55
89,55
88,55
87,55
86,55
85,56
84,56
83,56
82,56
81,56
