3,9
4,10
6,11
9,11
13,11
17,10
21,8
25,7
30,7
36,8
41,9
46,9
51,10
55,11
58,13
60,15
61,18
61,22
60,25
58,27
55,28
51,29
46,29
41,29
36,29
31,29
27,30
24,31
21,31
18,32
16,34
15,37
15,39
16,41
18,42
21,44
25,46
30,47
35,47
40,47
45,47
50,47
55,47
59,48
62,48
