1,36
2,35
3,35
4,35
5,35
6,35
7,35
8,35
9,35
10,35
11,35
12,35
13,35
14,35
15,35
16,35
17,35
18,35
19,35
20,35
21,35
22,35
23,35
24,35
25,35
26,35
27,35
28,35
29,35
30,35
31,35
32,35
33,35
34,35
35,35
36,35
37,35
38,35
39,35
40,35
41,35
42,35
43,35
44,35
45,35
46,35
47,35
48,35
49,35
50,35
51,35
52,35
53,35
54,35
55,35
56,34
56,33
56,32
57,32
58,32
59,32
60,32
60,31
60,30
60,29
60,28
60,27
59,27
59,28
59,29
59,30
59,31
58,31
58,30
58,29
58,28
58,27
59,26
60,25
60,24
59,23
59,22
59,21
59,20
59,19
59,18
60,17
61,16
62,15
63,14
64,13
65,12
66,11
67,10
68,9
69,8
70,7
71,6
72,6
73,6
74,6
75,6
76,6
77,6
78,6
79,6
80,6
81,6
82,6
83,6
84,6
85,6
85,5
85,4
85,3
84,3
83,3
83,2
84,2
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,2
93,3
93,4
93,5
93,6
93,7
93,8
93,9
93,10
93,11
93,12
92,13
91,14
90,14
89,14
88,14
87,14
86,14
85,14
84,14
83,14
82,14
81,14
80,14
79,14
78,14
77,14
76,14
75,14
74,14
73,14
72,14
71,15
70,15
69,16
68,16
67,16
66,17
65,18
64,19
63,19
62,19
61,19
61,20
