77,56
76,56
75,56
74,56
73,56
72,56
71,56
70,56
69,56
68,56
67,56
66,56
65,56
64,56
63,56
62,56
61,56
60,56
59,56
58,56
57,56
56,56
55,56
54,56
53,56
52,56
51,56
50,56
49,56
48,56
47,56
46,56
45,56
44,56
43,56
42,56
41,56
40,56
39,56
38,56
37,56
36,56
35,56
34,56
33,56
32,56
31,56
30,56
29,56
28,56
27,56
26,56
25,56
24,56
23,56
22,56
21,56
20,56
19,56
18,56
17,56
16,56
15,56
14,55
13,55
12,54
11,53
10,52
10,51
10,50
10,49
10,48
10,47
10,46
10,45
10,44
10,43
10,42
10,41
10,40
10,39
10,38
10,37
10,36
10,35
10,34
10,33
10,32
10,31
10,30
10,29
10,28
10,27
10,26
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
11,5
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,4
21,4
22,4
23,4
24,4
25,4
26,4
27,4
28,4
29,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
40,4
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,4
49,4
50,4
51,4
52,4
53,4
54,4
55,5
56,6
57,7
57,8
57,9
57,10
57,11
57,12
56,13
55,14
54,15
53,16
53,17
52,18
52,19
51,20
51,21
50,22
50,23
49,24
48,25
47,26
47,27
47,28
47,29
47,30
47,31
47,32
47,33
47,34
47,35
47,36
47,37
47,38
47,39
47,40
47,41
47,42
47,43
47,44
48,45
49,46
50,47
51,48
52,48
53,48
53,47
53,46
53,45
53,44
53,43
53,42
53,41
53,40
54,39
54,38
55,37
56,36
57,36
58,36
59,36
60,36
61,36
62,36
63,36
64,36
65,36
66,36
67,37
68,38
69,39
70,40
71,41
72,42
73,43
74,44
75,45
76,46
77,46
78,47
79,47
80,47
81,47
82,47
83,47
84,47
85,47
86,47
86,46
86,45
87,44
87,43
86,42
85,41
84,40
83,39
82,38
81,37
80,36
80,35
79,34
78,33
77,32
76,31
75,30
74,29
73,28
73,27
73,26
73,25
73,24
73,23
73,22
73,21
73,20
73,19
74,18
75,17
76,17
77,17
78,17
79,17
80,17
81,17
82,17
83,17
84,17
85,17
86,17
87,17
88,17
89,17
90,18
91,19
92,20
92,21
92,22
92,23
92,24
92,25
92,26
92,27
92,28
92,29
92,30
92,31
92,32
92,33
93,34
94,35
95,36
96,37
97,38
98,39
98,40
98,41
98,42
98,43
98,44
98,45
98,46
98,47
98,48
98,49
98,50
98,51
97,52
96,53
95,54
94,54
93,54
92,54
91,54
90,54
90,55
89,55
88,55
87,55
86,55
85,55
84,55
83,55
82,55
81,56
